Site,Plot,Line,Date,Quadrat,SpeciesCode,SubQuadSize,SubQuadSizeUOM,AreaInHectares,ClassAtotal,ClassBtotal,ClassCtotal,ClassDtotal,ClassEtotal,ClassFtotal,ClassGtotal,ClassHtotal,ClassItotal,ClassADensity,ClassBDensity,ClassCDensity,ClassDDensity,ClassEDensity,ClassFDensity,ClassGDensity,ClassHDensity,ClassIDensity
BEEF BASIN 2013,11,4,2/16/2014,1,PIED,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,11,4,2/16/2014,1,SH01,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,11,4,2/16/2014,1,SH01/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,2,2/16/2014,1,AMUT/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,2,2/16/2014,1,ARBI3,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,2,2/16/2014,1,ARBI3/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,2,2/16/2014,1,ARTR2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,2,2/16/2014,1,ARTR2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,2,2/16/2014,1,ATCA2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,2,2/16/2014,1,ATCA2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,2,2/16/2014,1,BRMI,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,2,2/16/2014,1,CEMO2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,2,2/16/2014,1,CHVI8,1,sq m,0.0001,0,1,1,0,0,0,0,0,0,0,10000,10000,0,0,0,0,0,0
BEEF BASIN 2013,12,2,2/16/2014,1,CHVI8/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,2,2/16/2014,1,EPVI,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,2,2/16/2014,1,FRAN2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,2,2/16/2014,1,GUMI,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,2,2/16/2014,1,GUSA2,1,sq m,0.0001,2,10,8,0,0,0,0,0,0,20000,100000,80000,0,0,0,0,0,0
BEEF BASIN 2013,12,2,2/16/2014,1,GUSA2/D,1,sq m,0.0001,0,2,4,0,0,0,0,0,0,0,20000,40000,0,0,0,0,0,0
BEEF BASIN 2013,12,2,2/16/2014,1,JUOS,1,sq m,0.0001,0,0,0,0,1,0,0,0,0,0,0,0,0,10000,0,0,0,0
BEEF BASIN 2013,12,2,2/16/2014,1,JUOS/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,2,2/16/2014,1,KRLA2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,2,2/16/2014,1,KRLA2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,2,2/16/2014,1,MAFR3,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,2,2/16/2014,1,PIED,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,2,2/16/2014,1,SH01,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,2,2/16/2014,1,SH01/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,2,2/16/2014,1,SYOR2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,2,2/16/2014,1,SYOR2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,3,2/16/2014,1,AMUT/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,3,2/16/2014,1,ARBI3,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,3,2/16/2014,1,ARBI3/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,3,2/16/2014,1,ARTR2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,3,2/16/2014,1,ARTR2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,3,2/16/2014,1,ATCA2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,3,2/16/2014,1,ATCA2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,3,2/16/2014,1,BRMI,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,3,2/16/2014,1,CEMO2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,3,2/16/2014,1,CHVI8,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,3,2/16/2014,1,CHVI8/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,3,2/16/2014,1,EPVI,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,3,2/16/2014,1,FRAN2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,3,2/16/2014,1,GUMI,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,3,2/16/2014,1,GUSA2,1,sq m,0.0001,0,0,1,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0
BEEF BASIN 2013,12,3,2/16/2014,1,GUSA2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,3,2/16/2014,1,JUOS,1,sq m,0.0001,0,0,0,0,2,0,0,0,0,0,0,0,0,20000,0,0,0,0
BEEF BASIN 2013,12,3,2/16/2014,1,JUOS/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,3,2/16/2014,1,KRLA2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,3,2/16/2014,1,KRLA2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,3,2/16/2014,1,MAFR3,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,3,2/16/2014,1,PIED,1,sq m,0.0001,0,0,0,0,1,0,0,0,0,0,0,0,0,10000,0,0,0,0
BEEF BASIN 2013,12,3,2/16/2014,1,SH01,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,3,2/16/2014,1,SH01/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,3,2/16/2014,1,SYOR2,1,sq m,0.0001,0,0,1,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0
BEEF BASIN 2013,12,3,2/16/2014,1,SYOR2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,4,2/16/2014,1,AMUT/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,4,2/16/2014,1,ARBI3,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,4,2/16/2014,1,ARBI3/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,4,2/16/2014,1,ARNO4,1,sq m,0.0001,0,0,1,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0
BEEF BASIN 2013,12,4,2/16/2014,1,ARNO4/D,1,sq m,0.0001,0,3,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0
BEEF BASIN 2013,12,4,2/16/2014,1,ARTR2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,4,2/16/2014,1,ARTR2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,4,2/16/2014,1,ATCA2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,4,2/16/2014,1,ATCA2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,4,2/16/2014,1,BRMI,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,4,2/16/2014,1,CEMO2,1,sq m,0.0001,0,0,0,2,0,0,0,0,0,0,0,0,20000,0,0,0,0,0
BEEF BASIN 2013,12,4,2/16/2014,1,CHVI8,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,4,2/16/2014,1,CHVI8/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,4,2/16/2014,1,EPVI,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,4,2/16/2014,1,FRAN2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,4,2/16/2014,1,GUMI,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,4,2/16/2014,1,GUSA2,1,sq m,0.0001,0,1,1,0,0,0,0,0,0,0,10000,10000,0,0,0,0,0,0
BEEF BASIN 2013,12,4,2/16/2014,1,GUSA2/D,1,sq m,0.0001,0,1,1,0,0,0,0,0,0,0,10000,10000,0,0,0,0,0,0
BEEF BASIN 2013,12,4,2/16/2014,1,JUOS,1,sq m,0.0001,0,0,0,0,1,0,0,0,0,0,0,0,0,10000,0,0,0,0
BEEF BASIN 2013,12,4,2/16/2014,1,JUOS/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,4,2/16/2014,1,KRLA2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,4,2/16/2014,1,KRLA2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,4,2/16/2014,1,MAFR3,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,4,2/16/2014,1,PIED,1,sq m,0.0001,1,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,4,2/16/2014,1,SH01,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,4,2/16/2014,1,SH01/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,4,2/16/2014,1,SYOR2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,12,4,2/16/2014,1,SYOR2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,2,2/18/2014,1,AMUT/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,2,2/18/2014,1,ARBI3,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,2,2/18/2014,1,ARBI3/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,2,2/18/2014,1,ARNO4,1,sq m,0.0001,0,3,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0
BEEF BASIN 2013,14,2,2/18/2014,1,ARNO4/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,2,2/18/2014,1,ARTR2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,2,2/18/2014,1,ARTR2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,2,2/18/2014,1,ATCA2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,2,2/18/2014,1,ATCA2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,2,2/18/2014,1,BRMI,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,2,2/18/2014,1,CEMO2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,2,2/18/2014,1,CHVI8,1,sq m,0.0001,0,0,1,1,0,0,0,0,0,0,0,10000,10000,0,0,0,0,0
BEEF BASIN 2013,14,2,2/18/2014,1,CHVI8/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,2,2/18/2014,1,EPVI,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,2,2/18/2014,1,FRAN2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,2,2/18/2014,1,GUMI,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,2,2/18/2014,1,GUSA2,1,sq m,0.0001,19,22,29,0,0,0,0,0,0,190000,220000,290000,0,0,0,0,0,0
BEEF BASIN 2013,14,2,2/18/2014,1,GUSA2/D,1,sq m,0.0001,8,3,6,0,0,0,0,0,0,80000,30000,60000,0,0,0,0,0,0
BEEF BASIN 2013,14,2,2/18/2014,1,JUOS,1,sq m,0.0001,0,0,0,0,1,0,0,0,0,0,0,0,0,10000,0,0,0,0
BEEF BASIN 2013,14,2,2/18/2014,1,JUOS/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,2,2/18/2014,1,KRLA2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,2,2/18/2014,1,KRLA2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,2,2/18/2014,1,MAFR3,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,2,2/18/2014,1,PIED,1,sq m,0.0001,0,0,0,0,2,0,0,0,0,0,0,0,0,20000,0,0,0,0
BEEF BASIN 2013,14,2,2/18/2014,1,SH01,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,2,2/18/2014,1,SH01/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,2,2/18/2014,1,SYOR2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,2,2/18/2014,1,SYOR2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,3,2/18/2014,1,AMUT/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,3,2/18/2014,1,ARBI3,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,3,2/18/2014,1,ARBI3/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,3,2/18/2014,1,ARNO4,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,3,2/18/2014,1,ARNO4/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,3,2/18/2014,1,ARTR2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,3,2/18/2014,1,ARTR2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,3,2/18/2014,1,ATCA2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,3,2/18/2014,1,ATCA2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,3,2/18/2014,1,BRMI,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,3,2/18/2014,1,CEMO2,1,sq m,0.0001,0,0,1,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0
BEEF BASIN 2013,14,3,2/18/2014,1,CHVI8,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,3,2/18/2014,1,CHVI8/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,3,2/18/2014,1,EPVI,1,sq m,0.0001,0,0,2,1,0,0,0,0,0,0,0,20000,10000,0,0,0,0,0
BEEF BASIN 2013,14,3,2/18/2014,1,FRAN2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,3,2/18/2014,1,GUMI,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,3,2/18/2014,1,GUSA2,1,sq m,0.0001,6,2,14,0,0,0,0,0,0,60000,20000,140000,0,0,0,0,0,0
BEEF BASIN 2013,14,3,2/18/2014,1,GUSA2/D,1,sq m,0.0001,0,3,4,0,0,0,0,0,0,0,30000,40000,0,0,0,0,0,0
BEEF BASIN 2013,14,3,2/18/2014,1,JUOS,1,sq m,0.0001,0,0,0,0,1,0,0,0,0,0,0,0,0,10000,0,0,0,0
BEEF BASIN 2013,14,3,2/18/2014,1,JUOS/D,1,sq m,0.0001,0,0,0,0,1,0,0,0,0,0,0,0,0,10000,0,0,0,0
BEEF BASIN 2013,14,3,2/18/2014,1,KRLA2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,3,2/18/2014,1,KRLA2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,3,2/18/2014,1,MAFR3,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,3,2/18/2014,1,PIED,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,3,2/18/2014,1,SH01,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,3,2/18/2014,1,SH01/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,3,2/18/2014,1,SYOR2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,3,2/18/2014,1,SYOR2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,4,2/18/2014,1,AMUT/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,4,2/18/2014,1,ARBI3,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,4,2/18/2014,1,ARBI3/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,4,2/18/2014,1,ARNO4,1,sq m,0.0001,0,0,1,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0
BEEF BASIN 2013,14,4,2/18/2014,1,ARNO4/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,4,2/18/2014,1,ARTR2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,4,2/18/2014,1,ARTR2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,4,2/18/2014,1,ATCA2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,4,2/18/2014,1,ATCA2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,4,2/18/2014,1,BRMI,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,4,2/18/2014,1,CEMO2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,4,2/18/2014,1,CHVI8,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,4,2/18/2014,1,CHVI8/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,4,2/18/2014,1,EPVI,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,4,2/18/2014,1,FRAN2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,4,2/18/2014,1,GUMI,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,4,2/18/2014,1,GUSA2,1,sq m,0.0001,0,3,2,0,0,0,0,0,0,0,30000,20000,0,0,0,0,0,0
BEEF BASIN 2013,14,4,2/18/2014,1,GUSA2/D,1,sq m,0.0001,0,3,1,0,0,0,0,0,0,0,30000,10000,0,0,0,0,0,0
BEEF BASIN 2013,14,4,2/18/2014,1,JUOS,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,4,2/18/2014,1,JUOS/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,4,2/18/2014,1,KRLA2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,4,2/18/2014,1,KRLA2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,4,2/18/2014,1,MAFR3,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,4,2/18/2014,1,PIED,1,sq m,0.0001,1,0,0,0,1,0,0,0,0,10000,0,0,0,10000,0,0,0,0
BEEF BASIN 2013,14,4,2/18/2014,1,SH01,1,sq m,0.0001,0,0,0,0,1,0,0,0,0,0,0,0,0,10000,0,0,0,0
BEEF BASIN 2013,14,4,2/18/2014,1,SH01/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,4,2/18/2014,1,SYOR2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,14,4,2/18/2014,1,SYOR2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,15,2,2/27/2014,1,AMUT/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,15,2,2/27/2014,1,ARBI3,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,15,2,2/27/2014,1,ARBI3/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,15,2,2/27/2014,1,ARNO4,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,15,2,2/27/2014,1,ARNO4/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,15,2,2/27/2014,1,ARTR2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,15,2,2/27/2014,1,ARTR2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,15,2,2/27/2014,1,ATCA2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
