Plot,Line,SpeciesCode,ClassAtotal,ClassBtotal,ClassCtotal,ClassDtotal,ClassEtotal
17,4,ATCA2,0,0,0,0,0
17,4,ATCA2/D,0,0,0,0,0
17,4,BRMI,0,0,0,0,0
17,4,CEIN7,0,0,0,0,0
17,4,CHVI8,0,0,0,0,0
17,4,CHVI8/D,0,0,0,0,0
17,4,EPVI,0,0,0,1,0
17,4,EPVI/D,0,0,0,0,0
17,4,FRAN2,0,0,0,0,0
17,4,GUMI,0,0,0,0,0
17,4,GUSA2,10,20,10,0,0
17,4,GUSA2/D,0,54,6,0,0
17,4,JUOS,0,0,1,0,0
17,4,JUOS/D,0,0,0,0,0
17,4,KRLA2,0,0,0,0,0
17,4,KRLA2/D,0,0,0,0,0
17,4,MAFR3,0,0,0,0,0
17,4,PIED,0,0,0,0,0
17,4,PIED/D,0,0,0,0,0
17,4,SHRO,0,0,0,0,0
17,4,SHRO/D,0,0,0,0,0
17,4,SYOR,0,0,0,0,0
17,4,SYOR/D,0,0,0,0,0
17,4,YUBA,0,0,0,0,0
18,2,AMUT/D,0,0,0,0,0
18,2,ARBI3,0,0,0,0,0
18,2,ARBI3/D,0,0,0,0,0
18,2,ARNO4,0,0,0,0,0
18,2,ARNO4/D,0,0,0,0,0
18,2,ARTR2,0,0,0,0,0
18,2,ARTR2/D,0,0,0,0,0
18,2,ATCA2,0,0,0,0,0
18,2,ATCA2/D,0,0,0,0,0
18,2,BRMI,0,0,0,0,0
18,2,CEIN7,0,0,0,0,0
18,2,CHVI8,0,0,1,0,0
18,2,CHVI8/D,0,0,1,0,0
18,2,EPVI,0,0,0,0,0
18,2,EPVI/D,0,0,0,0,0
18,2,FRAN2,0,0,0,0,0
18,2,GUMI,0,0,0,0,0
18,2,GUSA2,0,7,2,0,0
18,2,GUSA2/D,0,0,0,0,0
18,2,JUOS,0,0,0,0,0
18,2,JUOS/D,0,0,0,0,0
18,2,KRLA2,0,0,0,0,0
18,2,KRLA2/D,0,0,0,0,0
18,2,MAFR3,0,0,0,0,0
18,2,PIED,0,0,0,0,0
18,2,PIED/D,0,0,0,0,0
18,2,SHRO,0,0,0,0,0
18,2,SHRO/D,0,0,0,0,0
18,2,SYOR,0,0,0,0,0
18,2,SYOR/D,0,0,0,0,0
18,2,YUBA,0,0,0,0,0
18,3,AMUT/D,0,0,0,0,0
18,3,ARBI3,0,0,0,0,0
18,3,ARBI3/D,0,0,0,0,0
18,3,ARNO4,0,0,0,0,0
18,3,ARNO4/D,0,0,0,0,0
18,3,ARTR2,0,0,0,0,0
18,3,ARTR2/D,0,0,1,0,0
18,3,ATCA2,0,0,0,0,0
18,3,ATCA2/D,0,0,0,0,0
18,3,BRMI,0,0,0,0,0
18,3,CEIN7,0,0,0,0,0
18,3,CHVI8,0,2,4,0,0
18,3,CHVI8/D,0,0,0,0,0
18,3,EPVI,0,0,0,0,0
18,3,EPVI/D,0,0,0,0,0
18,3,FRAN2,0,0,0,0,0
18,3,GUMI,0,0,0,0,0
18,3,GUSA2,8,15,6,0,0
18,3,GUSA2/D,3,8,2,0,0
18,3,JUOS,0,0,0,0,0
18,3,JUOS/D,0,0,0,0,0
18,3,KRLA2,0,0,0,0,0
18,3,KRLA2/D,0,0,0,0,0
18,3,MAFR3,0,0,0,0,0
18,3,PIED,0,0,0,0,1
18,3,PIED/D,0,0,0,0,0
18,3,SHRO,0,0,0,0,0
18,3,SHRO/D,0,0,0,0,0
18,3,SYOR,0,0,0,0,0
18,3,SYOR/D,0,0,0,0,0
18,3,YUBA,0,0,0,0,0
18,4,AMUT/D,0,0,0,0,0
18,4,ARBI3,0,0,0,0,0
18,4,ARBI3/D,0,0,0,0,0
18,4,ARNO4,0,0,0,0,0
18,4,ARNO4/D,0,0,0,0,0
18,4,ARTR2,0,0,0,0,0
18,4,ARTR2/D,0,1,0,0,0
18,4,ATCA2,0,0,0,0,0
18,4,ATCA2/D,0,0,0,0,0
18,4,BRMI,0,0,0,0,0
18,4,CEIN7,0,0,0,0,0
18,4,CHVI8,0,0,2,0,0
18,4,CHVI8/D,0,0,0,0,0
18,4,EPVI,0,0,0,0,0
18,4,EPVI/D,0,0,0,0,0
18,4,FRAN2,0,0,0,0,0
18,4,GUMI,0,0,0,0,0
18,4,GUSA2,0,18,31,0,0
18,4,GUSA2/D,0,11,21,0,0
18,4,JUOS,0,0,0,0,0
18,4,JUOS/D,0,0,0,0,0
18,4,KRLA2,0,0,0,0,0
18,4,KRLA2/D,0,0,0,0,0
18,4,MAFR3,0,0,0,0,0
18,4,PIED,0,0,1,0,1
18,4,PIED/D,0,0,0,0,0
18,4,SHRO,0,0,0,0,0
18,4,SHRO/D,0,0,0,0,0
18,4,SYOR,0,0,0,0,0
18,4,SYOR/D,0,0,0,0,0
18,4,YUBA,0,0,0,0,0
19,1,ARTR2,2,0,23,5,0
19,1,ARTR2/D,0,2,5,0,0
19,1,ATCA2,0,0,0,0,0
19,1,ATCA2/D,0,0,0,0,0
19,1,CHVI8,0,0,0,0,0
19,1,CHVI8,0,0,0,0,0
19,1,CHVI8/D,0,0,0,0,0
19,1,CHVI8/D,0,0,0,0,0
19,1,EPVI,0,0,3,0,0
19,1,EPVI/D,0,1,0,0,0
19,1,JUOS,0,0,0,0,0
19,1,JUOS/D,0,0,0,0,0
19,1,KRLA2,0,0,0,0,0
19,1,KRLA2/D,0,0,0,0,0
19,1,MAFR3,0,0,0,0,0
19,1,PIED,0,0,0,0,0
19,1,PIED/D,0,0,0,0,0
19,1,YUBA,0,0,0,0,0
19,1,YUBA/D,0,0,0,0,0
19,3,ARTR2,0,0,15,5,0
19,3,ARTR2/D,0,3,4,3,0
19,3,ATCA2,0,0,0,2,0
19,3,ATCA2/D,0,0,0,0,0
19,3,CHVI8,0,0,0,0,0
19,3,CHVI8,0,0,0,0,0
19,3,CHVI8/D,0,0,0,0,0
19,3,CHVI8/D,0,0,0,0,0
19,3,EPVI,1,0,30,0,0
19,3,EPVI/D,0,0,0,0,0
19,3,JUOS,0,0,0,0,1
19,3,JUOS/D,0,0,0,0,0
19,3,KRLA2,0,0,0,0,0
19,3,KRLA2/D,0,0,0,0,0
19,3,MAFR3,0,0,0,0,0
19,3,PIED,0,0,0,0,0
19,3,PIED/D,0,0,0,0,0
19,3,YUBA,0,0,0,0,0
19,3,YUBA/D,0,0,0,0,0
19,5,ARTR2,0,0,14,6,0
19,5,ARTR2/D,0,2,3,1,0
19,5,ATCA2,0,0,1,3,0
19,5,ATCA2/D,0,0,1,0,0
19,5,CHVI8,0,0,2,0,0
19,5,CHVI8,0,0,0,0,0
19,5,CHVI8/D,0,0,0,0,0
19,5,CHVI8/D,0,0,0,0,0
19,5,EPVI,4,3,22,0,0
19,5,EPVI/D,0,0,0,0,0
19,5,JUOS,0,0,0,0,0
19,5,JUOS/D,0,0,0,0,0
19,5,KRLA2,0,0,0,0,0
19,5,KRLA2/D,0,0,0,0,0
19,5,MAFR3,0,0,0,0,0
19,5,PIED,0,0,0,0,0
19,5,PIED/D,0,0,0,0,0
19,5,YUBA,0,0,0,0,0
19,5,YUBA/D,0,0,0,0,0
20,2,AMUT/D,0,0,0,0,0
20,2,ARBI3,0,0,0,0,0
20,2,ARBI3/D,0,0,0,0,0
20,2,ARNO4,0,0,0,0,0
20,2,ARNO4/D,0,0,0,0,0
20,2,ARTR2,0,0,0,0,0
20,2,ARTR2/D,0,0,0,0,0
20,2,ATCA2,0,0,0,0,0
20,2,ATCA2/D,0,0,3,0,0
20,2,BRMI,0,0,0,0,0
20,2,CEIN7,0,0,0,0,0
20,2,CHVI8,1,2,15,0,0
20,2,CHVI8/D,0,1,2,0,0
20,2,EPVI,0,0,0,0,0
20,2,EPVI/D,0,0,0,0,0
20,2,FRAN2,0,0,0,0,0
20,2,GUMI,0,0,0,0,0
20,2,GUSA2,1,1,0,0,0
20,2,GUSA2/D,0,0,0,0,0
20,2,JUOS,0,0,0,0,0
20,2,JUOS/D,0,0,0,0,0
20,2,KRLA2,1,1,2,0,0
20,2,KRLA2/D,0,0,0,0,0
20,2,MAFR3,0,0,0,0,0
20,2,PIED,0,0,0,0,2
20,2,PIED/D,0,0,0,0,0
20,2,SHRO,0,0,0,0,0
20,2,SHRO/D,0,0,0,0,0
20,2,SYOR,0,0,0,0,0
20,2,SYOR/D,0,0,0,0,0
20,2,YUBA,0,0,0,0,0
20,3,AMUT/D,0,0,0,0,0
20,3,ARBI3,0,0,0,0,0
20,3,ARBI3/D,0,0,0,0,0
20,3,ARNO4,1,0,0,0,0
20,3,ARNO4/D,0,0,0,0,0
20,3,ARTR2,0,0,0,0,0
20,3,ARTR2/D,0,0,0,0,0
20,3,ATCA2,0,0,0,1,0
20,3,ATCA2/D,0,0,0,0,0
20,3,BRMI,0,0,0,0,0
20,3,CEIN7,0,0,0,0,0
20,3,CHVI8,1,2,17,0,0
20,3,CHVI8/D,0,0,0,0,0
20,3,EPVI,0,0,0,0,0
20,3,EPVI/D,0,0,0,0,0
20,3,FRAN2,0,0,0,0,0
20,3,GUMI,0,0,0,0,0
20,3,GUSA2,4,1,2,0,0
20,3,GUSA2/D,1,0,3,0,0
20,3,JUOS,0,0,0,0,0
20,3,JUOS/D,0,0,0,0,0
20,3,KRLA2,0,0,0,0,0
20,3,KRLA2/D,0,0,0,0,0
20,3,MAFR3,0,0,0,0,0
20,3,PIED,0,0,0,0,1
20,3,PIED/D,0,0,0,0,0
20,3,SHRO,0,0,0,0,0
20,3,SHRO/D,0,0,0,0,0
20,3,SYOR,0,0,0,0,0
20,3,SYOR/D,0,0,0,0,0
20,3,YUBA,0,0,0,3,0
20,4,AMUT/D,0,0,0,0,0
20,4,ARBI3,0,0,0,0,0
20,4,ARBI3/D,0,0,0,0,0
20,4,ARNO4,0,0,0,0,0
20,4,ARNO4/D,0,0,0,0,0
20,4,ARTR2,0,0,0,0,0
20,4,ARTR2/D,0,0,0,0,0
20,4,ATCA2,0,0,0,0,0
20,4,ATCA2/D,0,1,0,0,0
20,4,BRMI,0,0,0,0,0
20,4,CEIN7,0,0,0,0,0
20,4,CHVI8,2,1,19,0,0
20,4,CHVI8/D,0,1,0,0,0
20,4,EPVI,0,0,0,0,0
20,4,EPVI/D,0,0,0,0,0
20,4,FRAN2,0,0,0,0,0
20,4,GUMI,0,0,0,0,0
20,4,GUSA2,1,2,1,0,0
20,4,GUSA2/D,1,0,0,0,0
20,4,JUOS,0,0,0,0,0
20,4,JUOS/D,0,0,0,0,0
20,4,KRLA2,0,0,6,0,0
20,4,KRLA2/D,0,0,0,0,0
20,4,MAFR3,0,0,0,0,0
20,4,PIED,0,0,0,0,0
20,4,PIED/D,0,0,0,0,0
20,4,SHRO,0,0,0,0,0
20,4,SHRO/D,0,0,0,0,0
20,4,SYOR,0,0,0,0,0
20,4,SYOR/D,0,0,0,0,0
20,4,YUBA,0,0,0,0,0
21,2,AMUT/D,0,0,0,0,0
21,2,ARBI3,0,0,0,0,0
21,2,ARBI3/D,0,0,0,0,0
21,2,ARNO4,0,0,0,0,0
21,2,ARNO4/D,0,0,0,0,0
21,2,ARTR2,0,0,0,0,0
21,2,ARTR2/D,0,4,5,0,0
21,2,ATCA2,0,0,0,0,1
21,2,ATCA2/D,0,0,0,0,0
21,2,BRMI,0,0,0,0,0
21,2,CEIN7,0,0,0,0,0
21,2,CHVI8,0,0,0,0,0
21,2,CHVI8/D,0,0,0,0,0
21,2,EPVI,0,0,0,0,0
21,2,EPVI/D,0,0,0,0,0
21,2,FRAN2,0,0,0,0,0
21,2,GUMI,0,0,0,0,0
21,2,GUSA2,0,1,1,0,0
21,2,GUSA2/D,0,12,9,0,0
21,2,JUOS,0,0,0,0,0
21,2,JUOS/D,0,0,0,0,0
21,2,KRLA2,0,4,11,0,0
21,2,KRLA2/D,0,0,0,0,0
21,2,MAFR3,0,0,0,0,0
21,2,PIED,0,0,0,0,0
21,2,PIED/D,0,0,0,0,0
21,2,SHRO,0,0,0,0,0
21,2,SHRO/D,0,0,0,0,0
21,2,SYOR,0,0,0,0,0
21,2,SYOR/D,0,0,0,0,0
21,2,YUBA,0,0,0,0,0
21,3,AMUT/D,0,0,0,0,0
21,3,ARBI3,0,0,0,0,0
21,3,ARBI3/D,0,0,0,0,0
21,3,ARNO4,0,0,0,0,0
21,3,ARNO4/D,0,0,0,0,0
21,3,ARTR2,0,0,0,0,0
21,3,ARTR2/D,0,7,7,0,0
21,3,ATCA2,0,0,0,0,0
21,3,ATCA2/D,0,0,0,0,0
21,3,BRMI,0,0,0,0,0
21,3,CEIN7,0,0,0,0,0
21,3,CHVI8,0,0,0,0,0
21,3,CHVI8/D,0,0,0,0,0
21,3,EPVI,0,0,0,0,0
21,3,EPVI/D,0,0,0,0,0
21,3,FRAN2,0,0,0,0,0
21,3,GUMI,0,0,0,0,0
21,3,GUSA2,0,4,0,0,0
21,3,GUSA2/D,0,0,2,0,0
21,3,JUOS,0,0,0,0,0
21,3,JUOS/D,0,0,0,0,0
21,3,KRLA2,0,3,2,0,0
21,3,KRLA2/D,0,0,1,0,0
21,3,MAFR3,0,0,0,0,0
21,3,PIED,0,0,0,0,0
21,3,PIED/D,0,0,0,0,0
21,3,SHRO,0,0,0,0,0
21,3,SHRO/D,0,0,0,0,0
21,3,SYOR,0,0,0,0,0
21,3,SYOR/D,0,0,0,0,0
21,3,YUBA,0,0,0,0,0
21,4,AMUT/D,0,0,0,0,0
21,4,ARBI3,0,0,0,0,0
21,4,ARBI3/D,0,0,0,0,0
21,4,ARNO4,0,0,0,0,0
21,4,ARNO4/D,0,0,0,0,0
21,4,ARTR2,0,0,0,0,0
21,4,ARTR2/D,0,5,6,0,0
21,4,ATCA2,0,0,0,0,0
21,4,ATCA2/D,0,0,0,0,0
21,4,BRMI,0,0,0,0,0
21,4,CEIN7,0,0,0,0,0
21,4,CHVI8,0,0,0,0,0
21,4,CHVI8/D,0,0,0,0,0
21,4,EPVI,0,0,0,0,0
21,4,EPVI/D,0,0,0,0,0
21,4,FRAN2,0,0,0,0,0
21,4,GUMI,0,0,0,0,0
21,4,GUSA2,0,0,0,0,0
21,4,GUSA2/D,0,0,0,0,0
21,4,JUOS,0,0,0,0,0
21,4,JUOS/D,0,0,0,0,0
21,4,KRLA2,0,2,5,0,0
21,4,KRLA2/D,0,0,0,0,0
21,4,MAFR3,0,0,0,0,0
21,4,PIED,0,0,0,0,0
21,4,PIED/D,0,0,0,0,0
21,4,SHRO,0,0,0,0,0
21,4,SHRO/D,0,0,0,0,0
21,4,SYOR,0,0,0,0,0
21,4,SYOR/D,0,0,0,0,0
21,4,YUBA,0,0,0,0,0
23,2,AMUT/D,0,0,0,0,0
23,2,ARBI3,0,0,0,0,0
23,2,ARBI3/D,0,0,0,0,0
23,2,ARNO4,0,0,0,0,0
23,2,ARNO4/D,0,0,0,0,0
23,2,ARTR2,0,0,0,0,0
23,2,ARTR2/D,0,1,1,0,0
23,2,ATCA2,0,0,0,0,1
23,2,ATCA2/D,0,0,0,0,0
23,2,BRMI,0,0,0,0,0
23,2,CEIN7,0,0,0,0,0
23,2,CHVI8,0,0,0,0,0
23,2,CHVI8/D,0,0,0,0,0
23,2,EPVI,0,0,0,0,0
23,2,EPVI/D,0,0,0,0,0
23,2,FRAN2,0,0,0,0,0
23,2,GUMI,0,0,0,0,0
23,2,GUSA2,0,0,0,0,0
23,2,GUSA2/D,0,0,3,0,0
23,2,JUOS,0,0,0,0,0
23,2,JUOS/D,0,0,0,0,0
23,2,KRLA2,3,11,33,0,0
23,2,KRLA2/D,0,0,0,0,0
23,2,MAFR3,0,0,0,0,0
23,2,PIED,0,0,0,0,0
23,2,PIED/D,0,0,0,0,0
23,2,SHRO,0,0,0,0,0
23,2,SHRO/D,0,0,0,0,0
23,2,SYOR,0,0,0,0,0
23,2,SYOR/D,0,0,0,0,0
23,2,YUBA,0,0,0,0,0
23,3,AMUT/D,0,0,0,0,0
23,3,ARBI3,0,0,0,0,0
23,3,ARBI3/D,0,0,0,0,0
23,3,ARNO4,0,0,0,0,0
23,3,ARNO4/D,0,0,0,0,0
23,3,ARTR2,0,0,0,0,0
23,3,ARTR2/D,0,0,2,0,0
23,3,ATCA2,0,0,3,2,1
23,3,ATCA2/D,0,0,0,0,0
23,3,BRMI,0,0,0,0,0
23,3,CEIN7,0,0,0,0,0
23,3,CHVI8,0,0,0,0,0
23,3,CHVI8/D,0,0,0,0,0
23,3,EPVI,0,0,0,0,0
23,3,EPVI/D,0,0,0,0,0
23,3,FRAN2,0,0,0,0,0
23,3,GUMI,0,0,0,0,0
23,3,GUSA2,0,0,0,0,0
23,3,GUSA2/D,0,1,1,0,0
23,3,JUOS,0,0,0,0,0
23,3,JUOS/D,0,0,0,0,0
23,3,KRLA2,1,33,9,1,0
23,3,KRLA2/D,0,0,0,0,0
23,3,MAFR3,0,0,0,0,0
23,3,PIED,0,0,0,0,0
23,3,PIED/D,0,0,0,0,0
23,3,SHRO,0,0,0,0,0
23,3,SHRO/D,0,0,0,0,0
23,3,SYOR,0,0,0,0,0
23,3,SYOR/D,0,0,0,0,0
23,3,YUBA,0,0,0,0,0
23,4,AMUT/D,0,0,0,0,0
23,4,ARBI3,0,0,0,0,0
23,4,ARBI3/D,0,0,0,0,0
23,4,ARNO4,0,0,0,0,0
23,4,ARNO4/D,0,0,0,0,0
23,4,ARTR2,0,0,0,0,0
23,4,ARTR2/D,0,0,1,0,0
23,4,ATCA2,0,0,0,1,1
23,4,ATCA2/D,0,0,0,0,0
23,4,BRMI,0,0,0,0,0
23,4,CEIN7,0,0,0,0,0
23,4,CHVI8,0,0,0,0,0
23,4,CHVI8/D,0,0,0,0,0
23,4,EPVI,0,0,0,0,0
23,4,EPVI/D,0,0,0,0,0
23,4,FRAN2,0,0,0,0,0
23,4,GUMI,0,0,0,0,0
23,4,GUSA2,6,10,0,0,0
23,4,GUSA2/D,1,3,3,0,0
23,4,JUOS,0,0,0,0,0
23,4,JUOS/D,0,0,0,0,0
23,4,KRLA2,0,4,1,0,0
23,4,KRLA2/D,0,0,0,0,0
23,4,MAFR3,0,0,0,0,0
23,4,PIED,0,0,0,0,0
23,4,PIED/D,0,0,0,0,0
23,4,SHRO,0,0,0,0,0
23,4,SHRO/D,0,0,0,0,0
23,4,SYOR,0,0,0,0,0
23,4,SYOR/D,0,0,0,0,0
23,4,YUBA,0,0,0,0,0
24,1,ARTR2,0,0,8,1,0
24,1,ARTR2/D,0,3,10,0,0
24,1,ATCA2,0,0,0,0,0
24,1,ATCA2/D,0,0,0,0,0
24,1,CHVI8,0,0,1,0,0
24,1,CHVI8,0,0,0,0,0
24,1,CHVI8/D,0,0,0,0,0
24,1,CHVI8/D,0,0,0,0,0
24,1,EPVI,0,0,6,0,0
24,1,EPVI/D,0,0,0,0,0
24,1,JUOS,0,0,0,0,0
24,1,JUOS/D,0,0,0,0,0
24,1,KRLA2,0,0,0,0,0
24,1,KRLA2/D,0,0,0,0,0
24,1,MAFR3,0,0,0,0,0
24,1,PIED,0,0,0,0,0
24,1,PIED/D,0,0,0,0,0
24,1,YUBA,0,0,0,0,0
24,1,YUBA/D,0,0,0,0,0
24,3,ARTR2,0,0,6,1,0
24,3,ARTR2/D,0,7,5,0,0
24,3,ATCA2,0,0,0,0,0
24,3,ATCA2/D,0,0,0,0,0
24,3,CHVI8,1,0,5,1,0
24,3,CHVI8,0,0,0,0,0
24,3,CHVI8/D,0,0,0,0,0
24,3,CHVI8/D,0,0,0,0,0
24,3,EPVI,1,0,13,0,0
24,3,EPVI/D,0,0,0,0,0
24,3,JUOS,0,0,0,0,0
24,3,JUOS/D,0,0,0,0,0
24,3,KRLA2,0,0,1,0,0
24,3,KRLA2/D,0,0,0,0,0
24,3,MAFR3,0,0,0,0,0
24,3,PIED,0,0,0,0,0
24,3,PIED/D,0,0,0,0,0
24,3,YUBA,0,0,0,0,0
24,3,YUBA/D,0,0,0,0,0
24,5,ARTR2,0,0,3,4,0
24,5,ARTR2/D,0,4,8,1,0
24,5,ATCA2,0,0,5,2,2
24,5,ATCA2/D,0,0,0,0,0
24,5,CHVI8,0,0,0,0,0
24,5,CHVI8,0,0,0,0,0
24,5,CHVI8/D,0,0,0,0,0
24,5,CHVI8/D,0,0,0,0,0
24,5,EPVI,0,0,0,0,0
24,5,EPVI/D,0,0,0,0,0
24,5,JUOS,0,0,0,1,0
24,5,JUOS/D,0,0,0,0,0
24,5,KRLA2,0,0,0,0,0
24,5,KRLA2/D,0,0,0,0,0
24,5,MAFR3,0,0,0,0,0
24,5,PIED,0,0,0,0,0
24,5,PIED/D,0,0,0,0,0
24,5,YUBA,0,0,0,0,0
24,5,YUBA/D,0,0,0,0,0
32,1,ARTR2,0,0,0,0,0
32,1,ARTR2/D,0,1,2,2,0
32,1,ATCA2,0,0,2,3,2
32,1,ATCA2/D,0,0,0,0,1
32,1,CHVI8,0,0,0,0,0
32,1,CHVI8/D,0,0,0,0,0
32,1,EPVI,0,0,0,0,0
32,1,EPVI/D,0,0,0,0,0
32,1,KRLA2,4,0,27,0,0
32,1,KRLA2/D,0,0,0,0,0
32,2,ARTR2,0,0,1,0,0
32,2,ARTR2/D,0,1,4,0,0
32,2,ATCA2,0,0,0,2,1
32,2,ATCA2/D,0,0,0,0,0
32,2,CHNAA3,0,0,0,1,0
32,2,CHVI8,0,0,0,0,0
32,2,CHVI8/D,0,0,0,0,0
32,2,EPVI,0,0,0,0,0
32,2,EPVI/D,0,0,0,0,0
32,2,KRLA2,0,0,15,0,0
32,2,KRLA2/D,0,0,0,0,0
32,3,ARTR2,1,0,0,0,0
32,3,ARTR2/D,0,0,2,0,0
32,3,ATCA2,0,0,0,0,0
32,3,ATCA2/D,0,0,0,0,0
32,3,CHVI8,0,0,2,0,0
32,3,CHVI8/D,0,0,0,0,0
32,3,EPVI,0,0,0,0,0
32,3,EPVI/D,0,0,0,0,0
32,3,KRLA2,13,0,19,0,0
32,3,KRLA2/D,0,0,0,0,0
33,1,ARTR2,0,0,1,0,0
33,1,ARTR2/D,0,0,0,0,0
33,1,ATCA2,0,0,0,0,0
33,1,ATCA2/D,0,0,0,0,0
33,1,CHVI8,0,0,0,0,0
33,1,CHVI8,0,0,1,0,0
33,1,CHVI8/D,0,0,0,0,0
33,1,CHVI8/D,0,0,0,0,0
33,1,EPVI,0,0,0,0,0
33,1,EPVI/D,0,0,0,0,0
33,1,JUOS,0,0,0,0,1
33,1,JUOS/D,0,0,0,0,0
33,1,KRLA2,0,0,0,0,0
33,1,KRLA2/D,0,0,0,0,0
33,1,MAFR3,0,0,0,0,0
33,1,PIED,0,0,0,0,0
33,1,PIED/D,0,0,0,1,1
33,1,SHRO,0,0,0,0,0
33,1,SHRO/D,1,3,0,0,0
33,1,YUBA,0,0,0,0,0
33,1,YUBA/D,0,0,0,0,0
33,3,ARTR2,0,0,0,0,0
33,3,ARTR2/D,0,0,0,0,0
33,3,ATCA2,0,0,0,0,0
33,3,ATCA2/D,0,0,0,0,0
33,3,CHVI8,0,0,0,0,0
33,3,CHVI8,0,0,0,0,0
33,3,CHVI8/D,0,0,0,0,0
33,3,CHVI8/D,0,0,0,0,0
33,3,CRAN4,3,0,0,0,0
33,3,EPVI,0,0,0,0,0
33,3,EPVI/D,0,0,0,0,0
33,3,JUOS,0,0,0,0,1
33,3,JUOS/D,0,0,0,0,0
33,3,KRLA2,0,0,0,0,0
33,3,KRLA2/D,0,0,0,0,0
33,3,MAFR3,0,0,0,0,0
33,3,PIED,0,0,1,1,0
33,3,PIED/D,0,0,0,0,0
33,3,SHRO,0,0,1,1,4
33,3,SHRO/D,0,1,0,0,0
33,3,YUBA,0,0,0,0,0
33,3,YUBA/D,0,0,0,0,0
33,5,AMUT,0,0,0,1,0
33,5,ARTR2,0,0,0,0,0
33,5,ARTR2/D,0,0,0,0,0
33,5,ATCA2,0,0,0,0,0
33,5,ATCA2/D,0,0,0,0,0
33,5,CHVI8,0,0,0,0,0
33,5,CHVI8,0,0,0,0,0
33,5,CHVI8/D,0,0,0,0,0
33,5,CHVI8/D,0,0,0,0,0
33,5,CRAN4,0,0,0,0,0
33,5,EPVI,0,0,0,0,0
33,5,EPVI/D,0,0,0,0,0
33,5,JUOS,0,0,0,0,2
33,5,JUOS/D,0,0,0,0,0
33,5,KRLA2,0,0,0,0,0
33,5,KRLA2/D,0,0,0,0,0
33,5,MAFR3,0,0,0,0,0
33,5,PIED,0,0,8,0,3
33,5,PIED/D,0,0,0,0,1
33,5,SHRO,0,0,0,3,0
33,5,SHRO/D,0,0,0,1,0
33,5,YUBA,0,0,0,0,0
33,5,YUBA/D,0,0,0,0,0
38,1,ARTR2,0,0,9,2,0
38,1,ARTR2/D,0,0,2,0,0
38,1,ATCA2,0,0,0,2,0
38,1,ATCA2/D,0,0,0,0,0
38,1,CHVI8,0,0,17,3,0
38,1,CHVI8/D,0,0,1,0,0
38,1,EPVI,0,0,0,0,0
38,1,EPVI/D,0,0,0,0,0
38,1,JUOS,0,0,0,0,0
38,1,JUOS/D,0,0,0,0,0
38,1,KRLA2,0,0,0,0,0
38,1,KRLA2/D,0,0,0,0,0
38,1,MAFR3,0,0,0,0,0
38,1,PIED,0,0,0,0,0
38,1,PIED/D,0,0,0,0,0
38,1,YUBA,0,0,0,0,0
38,1,YUBA/D,0,0,0,0,0
38,2,ARTR2,1,0,3,3,0
38,2,ARTR2/D,0,0,6,0,0
38,2,ATCA2,0,0,1,2,0
38,2,ATCA2/D,0,0,0,0,0
38,2,CHVI8,0,0,35,2,0
38,2,CHVI8/D,0,0,0,0,0
38,2,EPVI,0,0,0,0,0
38,2,EPVI/D,0,0,0,0,0
38,2,JUOS,0,0,0,0,0
38,2,JUOS/D,0,0,0,0,0
38,2,KRLA2,0,0,0,0,0
38,2,KRLA2/D,0,0,0,0,0
38,2,MAFR3,0,0,0,0,0
38,2,PIED,0,0,0,0,0
38,2,PIED/D,0,0,0,0,0
38,2,YUBA,0,0,0,0,0
38,2,YUBA/D,0,0,0,0,0
38,3,ARTR2,1,0,7,0,0
38,3,ARTR2/D,0,1,10,0,0
38,3,ATCA2,0,0,2,0,1
38,3,ATCA2/D,0,0,0,0,0
38,3,CHVI8,0,0,11,3,0
38,3,CHVI8/D,0,0,0,0,0
38,3,EPVI,0,0,0,0,0
38,3,EPVI/D,0,0,0,0,0
38,3,JUOS,0,0,0,0,0
38,3,JUOS/D,0,0,0,0,0
38,3,KRLA2,0,0,0,0,0
38,3,KRLA2/D,0,0,0,0,0
38,3,MAFR3,0,0,0,0,0
38,3,PIED,0,0,0,0,0
38,3,PIED/D,0,0,0,0,0
38,3,YUBA,0,0,0,0,0
38,3,YUBA/D,0,0,0,0,0
39,1,ARTR2,0,0,4,1,0
39,1,ARTR2/D,0,0,1,0,0
39,1,ATCA2,0,0,0,0,0
39,1,ATCA2/D,0,0,0,0,0
39,1,CHVI8,0,0,0,0,0
39,1,CHVI8,0,0,0,0,0
39,1,CHVI8/D,0,0,0,0,0
39,1,CHVI8/D,0,0,0,0,0
39,1,EPVI,0,0,0,0,0
39,1,EPVI/D,0,0,0,0,0
39,1,JUOS,0,0,0,0,0
39,1,JUOS/D,0,0,0,0,0
39,1,KRLA2,0,0,0,0,0
39,1,KRLA2/D,0,0,0,0,0
39,1,MAFR3,0,0,0,0,0
39,1,PIED,0,0,0,0,1
39,1,PIED/D,0,0,0,0,0
39,1,YUBA,0,0,0,0,0
39,1,YUBA/D,0,0,0,0,0
39,3,ARTR2,0,0,1,0,0
39,3,ARTR2/D,0,2,2,0,0
39,3,ATCA2,0,0,0,0,0
39,3,ATCA2/D,0,0,0,0,0
39,3,CHVI8,0,0,0,0,0
39,3,CHVI8,0,0,0,0,0
39,3,CHVI8/D,0,0,0,0,0
